orderID,prodID,sales,quantity,discount,profit
IT-2020-3113956,EU-TEC-CO-10003800,190.815,1,0.5,-114.50
IT-2020-3113956,EU-OFF-BI-10001138,73.95,5,0.5,-48.90
ES-2021-1274177,EU-FUR-BO-10002781,1167.48,6,0,431.82
ES-2021-1274177,EU-OFF-ST-10002902,57.84,1,0,21.39
ES-2021-1274177,EU-OFF-SU-10004452,79.2,6,0,21.24
IT-2018-4565126,EU-OFF-LA-10004737,24.48,4,0.5,-5.88
IT-2020-5796785,EU-OFF-AR-10001546,232.95,5,0,34.80
IT-2020-5796785,EU-OFF-BI-10001639,45.45,3,0,6.30
IT-2020-4580060,EU-OFF-ST-10004409,73.35,5,0.4,-48.90
ES-2019-5252305,EU-OFF-AR-10002640,28.44,2,0,0.54
ES-2019-5252305,EU-TEC-PH-10002222,205.4025,3,0.15,62.75
ES-2021-5440852,EU-FUR-BO-10000797,306.342,2,0.1,20.38
ES-2021-5724770,EU-OFF-FA-10002248,24.75,3,0,10.62
ES-2021-3775925,EU-TEC-PH-10001732,339.36,2,0,61.08
ES-2019-2756176,EU-OFF-BI-10000341,362.46,7,0,65.10
ES-2019-2756176,EU-TEC-CO-10002055,296.64,2,0,133.44
ES-2019-2756176,EU-OFF-EN-10004759,231.15,5,0,97.05
ES-2019-2756176,EU-FUR-CH-10000727,68.07,1,0,29.94
IT-2021-4560369,EU-TEC-MA-10003315,341.94,4,0.5,-102.66
ES-2020-5961293,EU-OFF-BI-10001723,61.8,5,0,6.15
ES-2021-1429134,EU-FUR-CH-10001674,184.437,3,0.1,59.43
ES-2021-2999171,EU-FUR-BO-10001010,336.393,3,0.1,70.98
ES-2021-2999171,EU-OFF-BI-10003724,52.56,6,0,24.12
IT-2021-3882620,EU-OFF-AR-10003466,16.86,2,0.5,-4.74
IT-2021-4560369,EU-OFF-ST-10002159,928.8,9,0.5,-92.88
IT-2018-1549226,EU-OFF-BI-10003058,19.98,3,0.5,-3.60
ES-2018-2729747,EU-OFF-AP-10004869,333.84,4,0,133.44
ES-2018-2729747,EU-FUR-BO-10004199,718.95,5,0,21.45
ES-2021-1429134,EU-OFF-AR-10002485,53.28,2,0,4.74
IT-2020-2758255,EU-OFF-EN-10001728,226.2,5,0,61.05
ES-2021-1429134,EU-OFF-FA-10000349,43.02,3,0,17.55
ES-2018-2046816,EU-OFF-SU-10001578,144.27,3,0,12.96
ES-2018-3366039,EU-OFF-AR-10002640,42.66,3,0,0.81
ES-2019-3954494,EU-OFF-AR-10000319,157.86,3,0,29.97
ES-2019-3954494,EU-TEC-CO-10000556,1224.714,4,0.15,-129.73
ES-2019-3954494,EU-OFF-AR-10004492,375.9,7,0,30.03
ES-2019-1758527,EU-TEC-AC-10001089,243.81,3,0,121.86
ES-2019-1758527,EU-OFF-AR-10002113,57.42,3,0,12.60
IT-2020-1083916,EU-FUR-FU-10004137,105.3,6,0,5.22
IT-2020-1083916,EU-OFF-SU-10003252,208.5,5,0,24.90
ES-2021-1429134,EU-OFF-EN-10002406,37.68,2,0,18.42
ES-2021-1429134,EU-OFF-AR-10000444,37.86,2,0,15.12
ES-2019-4797383,EU-OFF-AR-10004492,268.5,5,0,21.45
ES-2019-4797383,EU-TEC-MA-10003121,294.3,3,0.4,-63.81
ES-2019-4797383,EU-FUR-FU-10002017,219.3,5,0,15.30
ES-2021-5440852,EU-TEC-CO-10001628,323.028,3,0.1,143.57
ES-2020-3614757,EU-OFF-AR-10000091,22.11,1,0,3.96
ES-2021-1771479,EU-OFF-AR-10000316,30.15,3,0,14.76
ES-2021-1429134,EU-TEC-CO-10000082,763.92,4,0,84.00
ES-2018-4549921,EU-TEC-MA-10000686,161.94,2,0,72.84
ES-2021-1080192,EU-OFF-AR-10001190,215.64,4,0,49.56
ES-2019-2141070,EU-TEC-CO-10004169,256.68,2,0,33.36
ES-2021-2178876,EU-TEC-MA-10003787,624.18,2,0,43.68
ES-2021-2178876,EU-TEC-AC-10001089,162.54,2,0,81.24
ES-2021-2178876,EU-OFF-ST-10000648,805.707,7,0.1,17.79
ES-2021-4673578,EU-TEC-AC-10000815,117.99,3,0,51.84
ES-2021-5318878,EU-OFF-LA-10001375,21,2,0,6.72
ES-2021-5318878,EU-TEC-MA-10004933,586.092,8,0.15,34.33
IT-2019-3676319,EU-OFF-ST-10002539,69.444,2,0.4,-16.24
IT-2021-4810734,EU-TEC-PH-10002586,332.163,6,0.15,-43.14
ES-2021-5628331,EU-OFF-ST-10001999,60.183,3,0.1,25.35
ES-2021-5628331,EU-TEC-PH-10000037,788.868,6,0.15,-83.59
ES-2021-5628331,EU-OFF-BI-10003642,39.06,3,0,12.06
ES-2020-2005146,EU-OFF-ST-10002566,365.796,2,0.1,85.30
ES-2021-2823477,EU-OFF-EN-10002104,83.4,2,0,3.30
ES-2020-3068553,EU-TEC-CO-10000338,487.2285,3,0.15,51.54
ES-2019-2826975,EU-OFF-AR-10000980,182.7,7,0,47.46
ES-2019-2826975,EU-OFF-EN-10003936,49.08,2,0,21.54
ES-2019-2826975,EU-OFF-FA-10001530,28.08,2,0,1.68
ES-2019-2826975,EU-OFF-AR-10001230,190.89,7,0,32.34
IT-2021-2028606,EU-OFF-BI-10001124,23.598,2,0.1,-0.82
IT-2021-2028606,EU-OFF-BI-10001249,6.318,1,0.1,2.81
IT-2021-5778325,EU-TEC-CO-10002244,373.23,6,0.5,-253.89
IT-2021-5778325,EU-OFF-AR-10001720,74.205,3,0.5,-50.54
IT-2021-5778325,EU-OFF-BI-10003397,55.74,4,0.5,-0.06
IT-2020-5153136,EU-OFF-EN-10003069,107.55,3,0,15.03
ES-2021-4673578,EU-TEC-PH-10002035,4473,7,0,313.11
ES-2020-3767529,EU-OFF-AR-10000184,64.26,2,0,32.10
ES-2020-2027910,EU-OFF-AR-10003466,84.3,5,0,30.30
ES-2020-3152662,EU-FUR-FU-10002539,342.09,7,0,153.93
ES-2021-2057259,EU-OFF-BI-10003650,17.82,2,0,3.18
ES-2021-2057259,EU-OFF-AR-10001533,137.25,3,0,63.09
ES-2021-2057259,EU-OFF-PA-10002616,108.54,6,0,34.56
IT-2020-2122563,EU-OFF-SU-10000304,41.04,4,0,10.20
IT-2020-2122563,EU-OFF-AP-10002872,165.375,5,0.1,56.93
IT-2020-2122563,EU-OFF-FA-10002652,31.23,3,0,12.78
IT-2020-2122563,EU-OFF-BI-10003705,49.32,1,0,5.40
ES-2019-5064111,EU-FUR-FU-10001495,47.19,1,0,9.90
ES-2019-5064111,EU-TEC-MA-10004929,450.33,2,0.15,37.05
ES-2019-5064111,EU-OFF-SU-10003951,48.63,1,0,2.91
ES-2021-1080192,EU-FUR-BO-10004947,676.485,5,0.1,195.29
ES-2021-1080192,EU-FUR-BO-10002632,668.925,5,0.1,74.33
ES-2018-1579115,EU-OFF-SU-10002346,41.4,3,0,3.24
ES-2018-1579115,EU-TEC-CO-10002601,191.13,1,0,26.73
ES-2021-1271577,EU-OFF-AR-10001216,58.56,2,0,2.88
ES-2021-3691479,EU-TEC-PH-10000493,2295,4,0.1,459.00
ES-2021-3691479,EU-FUR-BO-10003647,826.2,2,0,16.50
ES-2021-3691479,EU-OFF-AP-10000228,390.78,6,0,148.32
ES-2021-3691479,EU-OFF-ST-10003931,213.975,5,0.1,7.13
ES-2021-1080192,EU-OFF-BI-10004903,84.9,10,0,23.70
ES-2021-2918798,EU-OFF-AR-10000953,52.08,2,0,17.70
IT-2021-2555028,EU-FUR-BO-10003903,257.04,2,0.1,-2.88
ES-2021-1271577,EU-OFF-ST-10004060,178.146,1,0.1,77.20
ES-2020-5259588,EU-TEC-AC-10003172,90.42,2,0,27.12
ES-2021-1080192,EU-OFF-AR-10001418,80.1,3,0,22.41
ES-2021-1080192,EU-TEC-AC-10001566,490.26,2,0,88.20
ES-2021-1080192,EU-OFF-ST-10001547,381.78,2,0.1,118.74
ES-2021-1080192,EU-TEC-CO-10000082,1336.86,7,0,147.00
ES-2021-1080192,EU-TEC-MA-10003607,600.3,5,0,102.00
ES-2019-3225401,EU-OFF-EN-10003977,41.55,5,0,3.30
IT-2020-5497653,EU-OFF-AR-10001068,88.074,2,0.1,39.11
IT-2020-5497653,EU-OFF-AP-10004749,30.888,1,0.2,9.26
IT-2020-5497653,EU-OFF-FA-10003930,53.19,5,0.1,13.59
ES-2020-2319209,EU-TEC-CO-10002326,263.58,1,0,65.88
IT-2021-1985106,EU-OFF-LA-10004727,17.28,4,0.5,-13.20
IT-2021-1985106,EU-FUR-BO-10004119,204.408,3,0.6,-276.01
IT-2021-1985106,EU-OFF-FA-10002752,28.86,4,0.5,-23.70
IT-2021-1985106,EU-FUR-BO-10000967,729.48,5,0.6,-492.42
ES-2018-3540258,EU-FUR-FU-10004289,101.4,4,0,45.60
IT-2021-1448315,EU-OFF-AP-10000258,186.786,3,0.1,-14.54
ES-2019-4263971,EU-OFF-ST-10002555,714.204,4,0.1,309.44
ES-2019-2418365,EU-OFF-AR-10003629,113.64,2,0,17.04
IT-2019-2122628,EU-OFF-ST-10001478,603.72,5,0.1,-6.78
ES-2019-3777672,EU-OFF-AR-10000316,30.15,3,0,14.76
ES-2019-3777672,EU-TEC-PH-10003963,496.584,4,0.1,-27.70
ES-2018-5729876,EU-OFF-AP-10003382,1119.36,2,0,246.24
ES-2021-1960568,EU-TEC-PH-10001070,124.593,2,0.15,39.57
ES-2021-1960568,EU-TEC-CO-10002817,286.008,2,0.15,63.89
ES-2021-1960568,EU-OFF-SU-10004496,71.73,3,0,15.75
IT-2018-4378136,EU-FUR-FU-10000267,217.89,5,0.1,-9.81
IT-2018-4378136,EU-OFF-AR-10000594,35.586,2,0.1,12.61
IT-2018-4378136,EU-OFF-BI-10004722,31.266,6,0.1,5.89
ES-2018-1374122,EU-FUR-BO-10003126,652.32,2,0.1,7.20
ES-2021-2018713,EU-OFF-BI-10000734,98.4,2,0,42.30
ES-2020-4011169,EU-OFF-BI-10002718,72,5,0,3.60
ES-2020-1149984,EU-TEC-PH-10004450,163.5,2,0,31.02
IT-2021-1691611,EU-OFF-SU-10001983,141.48,4,0,9.84
IT-2021-1691611,EU-TEC-PH-10003353,223.83,3,0,58.14
IT-2021-1691611,EU-FUR-BO-10000596,877.02,2,0,394.62
IT-2020-2763542,EU-OFF-ST-10001173,31.428,2,0.1,-2.47
ES-2020-5819284,EU-FUR-CH-10003848,1032.48,8,0.1,298.08
ES-2020-5819284,EU-FUR-FU-10002094,151.11,3,0,46.80
ES-2020-5819284,EU-OFF-AR-10000110,185.28,4,0,48.12
ES-2021-4347130,EU-OFF-AR-10004151,97.32,2,0,17.46
ES-2021-4347130,EU-OFF-AR-10001777,49.5,1,0,16.32
IT-2021-1242945,EU-TEC-MA-10002316,1138.83,5,0.15,187.53
IT-2021-1242945,EU-OFF-ST-10002437,129.519,3,0.1,11.44
ES-2019-5233735,EU-OFF-FA-10002619,48.78,6,0.5,0.00
ES-2018-5083176,EU-OFF-AR-10003031,26.4,2,0,0.48
ES-2020-1408046,EU-OFF-BI-10001055,18.09,3,0,5.58
ES-2019-4508011,EU-OFF-BI-10000538,151.65,3,0,16.65
ES-2021-1378862,EU-OFF-EN-10003962,9.9,1,0,3.96
ES-2020-5239444,EU-TEC-CO-10003807,497.16,4,0,168.96
ES-2020-3540261,EU-OFF-BI-10004220,87.48,3,0,25.29
ES-2020-1835691,EU-FUR-CH-10004095,95.76,3,0.6,-102.96
ES-2020-3158245,EU-OFF-BI-10000323,27.45,1,0,7.68
ES-2020-3158245,EU-FUR-TA-10002868,1184.391,6,0.35,-182.35
IT-2018-3459226,EU-OFF-AP-10001527,507.492,2,0.1,-0.05
IT-2020-2763542,EU-OFF-SU-10000171,303.03,7,0,142.38
IT-2020-2763542,EU-OFF-ST-10003204,344.547,7,0.1,-0.06
ES-2021-3067703,EU-OFF-BI-10001119,17.73,3,0,1.53
ES-2021-3067703,EU-TEC-PH-10002296,223.2,3,0,4.41
IT-2020-3358859,EU-OFF-PA-10002338,74.655,9,0.5,-6.08
ES-2019-1607446,EU-TEC-MA-10001934,645.966,3,0.15,212.71
ES-2019-1607446,EU-TEC-CO-10004558,431.46,4,0.15,-45.78
ES-2019-1607446,EU-FUR-BO-10001873,466.722,3,0.1,-25.94
ES-2018-4557691,EU-FUR-FU-10004689,40.26,2,0,8.04
ES-2018-4557691,EU-FUR-BO-10003697,1076.004,6,0.1,23.90
ES-2018-4557691,EU-OFF-EN-10003630,104.04,6,0,28.08
ES-2021-2505511,EU-TEC-CO-10002284,662.775,5,0.5,-212.18
ES-2021-2505511,EU-FUR-CH-10001043,184.86,6,0.5,-25.92
ES-2021-2505511,EU-TEC-MA-10002712,671.25,5,0.5,-308.85
ES-2020-5174378,EU-OFF-BI-10001820,353.22,7,0,6.93
ES-2020-3149063,EU-TEC-PH-10004614,628.11,7,0,213.36
ES-2020-3149063,EU-OFF-AR-10004492,268.5,5,0,21.45
ES-2020-3149063,EU-TEC-AC-10002901,84.51,3,0,3.33
ES-2020-3149063,EU-OFF-AR-10002805,194.4,4,0,83.52
ES-2020-1950200,EU-OFF-AR-10000110,46.32,1,0,12.03
ES-2020-1950200,EU-OFF-BI-10003397,250.83,9,0,125.28
ES-2020-1950200,EU-OFF-AR-10001626,28.56,2,0,3.12
ES-2020-1950200,EU-FUR-FU-10003879,329.22,3,0,105.30
ES-2020-1633219,EU-TEC-AC-10003763,61.56,2,0,16.62
ES-2020-1633219,EU-TEC-PH-10002586,110.721,2,0.15,-14.38
ES-2019-2412421,EU-FUR-BO-10004585,769.176,6,0.1,299.02
ES-2019-2412421,EU-OFF-LA-10001284,14.58,2,0,0.72
ES-2020-1680695,EU-FUR-FU-10000913,326.64,8,0,42.24
IT-2018-4565126,EU-TEC-PH-10003963,413.82,6,0.5,-372.60
IT-2018-4565126,EU-OFF-FA-10000411,16.83,2,0.5,-6.75
IT-2021-2245117,EU-FUR-CH-10001802,516,8,0.5,-392.16
IT-2019-5373697,EU-OFF-ST-10003764,84.9,10,0.5,-5.10
ES-2021-5067504,EU-OFF-AR-10002433,20.64,2,0,9.06
ES-2020-1997936,EU-OFF-FA-10004709,81.45,5,0,28.50
ES-2020-2850467,EU-OFF-BI-10003124,27.36,4,0,5.64
ES-2020-1265335,EU-OFF-BI-10003708,42.57,3,0,8.91
ES-2020-1265335,EU-OFF-BI-10003917,85.05,3,0,25.47
ES-2020-3916740,EU-OFF-PA-10004429,27.06,2,0,6.48
ES-2020-3916740,EU-FUR-TA-10004722,1545.0825,5,0.35,-546.82
ES-2019-5182504,EU-FUR-BO-10004254,1852.875,5,0.1,576.38
IT-2020-2056803,EU-OFF-LA-10004058,39.375,7,0.5,-25.31
IT-2020-2056803,EU-OFF-ST-10001460,48.96,2,0.5,-16.68
ES-2020-5810502,EU-OFF-LA-10004744,11.43,1,0,2.73
ES-2020-5810502,EU-OFF-PA-10001869,67.8,2,0,10.14
ES-2020-5810502,EU-TEC-CO-10002937,370.6425,3,0.15,74.09
ES-2020-5810502,EU-OFF-PA-10000034,278.28,6,0,27.72
ES-2019-3045167,EU-OFF-LA-10001833,33.57,3,0,15.03
ES-2019-3045167,EU-OFF-SU-10003540,139.86,3,0,4.14
ES-2019-3863050,EU-TEC-PH-10004263,303.66,2,0,75.90
ES-2020-1565126,EU-OFF-EN-10000788,142.05,5,0,69.60
ES-2020-1565126,EU-OFF-SU-10004496,71.73,3,0,15.75
ES-2021-1194421,EU-OFF-FA-10001783,49.95,3,0,23.94
ES-2019-1450950,EU-OFF-BI-10003650,17.82,2,0,3.18
ES-2019-1450950,EU-OFF-BI-10001253,82.08,6,0,24.48
ES-2021-3627192,EU-TEC-MA-10001934,645.966,3,0.15,212.71
ES-2021-2863403,EU-OFF-ST-10000486,391.608,7,0.1,130.37
ES-2021-1984595,EU-OFF-BI-10001804,79.56,6,0,36.54
ES-2021-1984595,EU-TEC-CO-10004567,1599.9,5,0,719.85
ES-2020-1950281,EU-OFF-BI-10000341,51.78,1,0,9.30
ES-2021-4612740,EU-OFF-FA-10004139,78.12,6,0,3.06
ES-2021-4612740,EU-TEC-CO-10001795,472.8,4,0,193.80
ES-2021-4612740,EU-OFF-PA-10004842,47.46,2,0,21.30
IT-2019-5981970,EU-OFF-AP-10001847,153.42,4,0.5,-52.26
ES-2020-4255605,EU-OFF-AR-10000659,242.16,8,0,82.32
ES-2021-2283801,EU-OFF-AR-10002681,152.19,3,0,48.69
ES-2021-2283801,EU-OFF-BI-10001833,51.45,7,0,15.75
ES-2021-2710870,EU-TEC-MA-10001881,206.784,2,0.4,-58.60
ES-2021-4598380,EU-OFF-BI-10001643,62.04,4,0,1.80
ES-2021-4598380,EU-OFF-ST-10002175,559.872,3,0.1,43.54
ES-2021-4598380,EU-TEC-CO-10001628,711.858,7,0.15,293.12
IT-2021-3974418,EU-OFF-SU-10003951,340.41,7,0,20.37
IT-2021-3974418,EU-TEC-PH-10004271,415.71,3,0,137.16
ES-2020-5785549,EU-FUR-CH-10004910,2958.984,7,0.1,953.27
ES-2020-2850467,EU-TEC-PH-10003774,176.88,2,0,70.74
ES-2018-5532122,EU-TEC-AC-10001486,217.2,5,0,21.60
ES-2018-5532122,EU-OFF-AR-10001418,53.4,2,0,14.94
ES-2018-5532122,EU-OFF-FA-10001097,80.43,7,0,0.63
IT-2018-2600640,EU-OFF-ST-10004267,513.72,5,0.2,-122.13
IT-2018-2600640,EU-OFF-ST-10002706,545.52,5,0.2,6.72
IT-2018-2600640,EU-OFF-BI-10000972,27.108,1,0.1,2.69
IT-2018-2600640,EU-OFF-LA-10004859,30.132,3,0.1,3.94
ES-2021-1540287,EU-OFF-SU-10001703,71.04,2,0,24.84
ES-2020-3501129,EU-FUR-TA-10002467,1676.5515,3,0.35,309.45
ES-2020-3501129,EU-OFF-LA-10001154,18.54,2,0,6.48
ES-2020-3501129,EU-OFF-AR-10003630,357.6,8,0,67.92
ES-2018-2587200,EU-OFF-SU-10003252,83.4,2,0,9.96
ES-2018-3848439,EU-OFF-AR-10000833,89.55,3,0,20.52
ES-2018-3848439,EU-OFF-AR-10001291,207.12,4,0,76.56
ES-2020-5195590,EU-FUR-BO-10004199,575.16,4,0,17.16
ES-2020-5195590,EU-FUR-BO-10004119,170.34,1,0,10.20
ES-2021-1197792,EU-OFF-LA-10004929,33.534,3,0.1,5.18
ES-2021-1197792,EU-OFF-AR-10001898,72.009,3,0.1,-4.85
ES-2021-1197792,EU-OFF-EN-10000274,109.728,8,0.1,24.29
ES-2021-1197792,EU-OFF-AR-10003247,39.69,2,0.1,3.51
ES-2021-2997259,EU-OFF-AR-10001533,91.5,2,0,42.06
ES-2018-3857347,EU-OFF-BI-10004328,146.88,3,0,52.83
ES-2021-1000157,EU-OFF-BI-10003068,158.76,3,0,72.99
IT-2018-4318512,EU-OFF-ST-10004550,61.128,4,0.4,-14.35
ES-2018-5532122,EU-OFF-ST-10003414,99.252,2,0.1,9.91
ES-2020-3823615,EU-FUR-CH-10002830,507.276,4,0.1,174.64
ES-2021-1160253,EU-OFF-AR-10003117,145.05,5,0,59.40
ES-2021-2353233,EU-OFF-LA-10004285,29.97,3,0.1,-1.35
ES-2021-4671622,EU-OFF-AR-10002447,95.22,2,0,18.06
ES-2018-1808201,EU-OFF-ST-10001173,78.57,5,0.1,-6.18
ES-2020-1521931,EU-OFF-SU-10003624,94.44,4,0,1.80
ES-2020-1521931,EU-OFF-AP-10001593,1503.684,6,0.1,284.00
ES-2020-1521931,EU-TEC-AC-10002204,198.75,5,0,5.85
ES-2020-1521931,EU-OFF-AR-10000751,100.65,5,0,26.10
ES-2020-1521931,EU-OFF-BI-10003058,26.64,2,0,10.92
ES-2020-1521931,EU-OFF-ST-10004996,97.578,2,0.1,11.90
ES-2020-1521931,EU-OFF-ST-10001974,637.2,5,0.1,49.50
ES-2020-1521931,EU-OFF-EN-10003103,30.93,1,0,9.57
IT-2020-4180226,EU-TEC-MA-10004955,299.115,2,0.15,-24.65
IT-2020-4180226,EU-OFF-ST-10002902,156.168,3,0.1,46.82
IT-2020-4180226,EU-OFF-PA-10001735,245.55,5,0,39.15
IT-2020-4180226,EU-FUR-CH-10001039,403.866,3,0.1,98.68
ES-2018-4915337,EU-FUR-BO-10000022,677.4,4,0,60.96
ES-2018-4915337,EU-OFF-ST-10000624,770.22,10,0.4,38.22
ES-2018-4915337,EU-TEC-CO-10003124,588.6,4,0,276.60
ES-2018-4915337,EU-OFF-SU-10001578,144.27,3,0,12.96
ES-2018-4915337,EU-OFF-ST-10004695,494.316,6,0.4,-0.14
ES-2021-3502771,EU-OFF-ST-10001025,97.632,2,0.1,30.37
ES-2018-1698059,EU-OFF-PA-10002338,165.9,10,0,76.20
ES-2019-5933879,EU-TEC-CO-10003474,285.06,2,0,5.70
ES-2019-4207693,EU-OFF-BI-10001639,30.3,2,0,4.20
ES-2021-2829389,EU-OFF-AR-10003066,79.29,3,0,7.11
ES-2021-5513140,EU-OFF-AR-10001529,139.65,5,0,15.30
IT-2018-5351596,EU-OFF-SU-10000255,122.115,7,0.5,-24.47
ES-2019-4026260,EU-OFF-AR-10003066,79.29,3,0,7.11
ES-2019-4026260,EU-OFF-EN-10001979,35.73,3,0,8.55
ES-2019-4026260,EU-FUR-CH-10000105,585.69,7,0,122.85
ES-2020-3098610,EU-OFF-PA-10004746,63.36,3,0,10.08
ES-2020-3098610,EU-OFF-BI-10000341,258.9,5,0,46.50
ES-2021-4087068,EU-OFF-ST-10004473,95.904,2,0.1,42.62
ES-2021-4087068,EU-TEC-CO-10001839,1157.22,6,0,219.78
ES-2021-3563223,EU-OFF-LA-10000157,21.96,2,0,9.66
ES-2020-1649379,EU-OFF-PA-10000450,33.93,1,0,13.89
IT-2021-4652290,EU-OFF-PA-10001523,94.2,2,0,27.30
IT-2021-4652290,EU-FUR-FU-10004604,34.251,1,0.3,-10.30
ES-2020-1166961,EU-TEC-MA-10000687,41.463,1,0.15,11.70
ES-2018-5743387,EU-OFF-ST-10001025,108.48,2,0,41.22
ES-2018-4920475,EU-OFF-SU-10004087,65.79,3,0,14.40
ES-2021-5467236,EU-TEC-PH-10003713,785.91,5,0.15,-18.54
ES-2019-2712442,EU-OFF-BI-10004628,30.66,2,0,1.50
ES-2019-1674960,EU-FUR-FU-10002019,232.44,4,0,41.76
ES-2019-1674960,EU-FUR-FU-10002919,434.04,4,0,160.56
ES-2020-3098610,EU-FUR-CH-10001674,245.916,4,0.1,79.24
ES-2021-1951445,EU-OFF-AR-10001228,126.9,5,0,41.85
ES-2020-4051705,EU-TEC-AC-10000097,142.68,2,0,19.92
IT-2019-3641925,EU-TEC-PH-10003713,1257.456,8,0.15,-29.66
ES-2018-4384804,EU-TEC-AC-10000397,81,2,0,9.72
ES-2018-4384804,EU-OFF-BI-10002511,191.31,7,0,24.78
IT-2019-2429268,EU-OFF-ST-10004550,61.128,4,0.4,-14.35
IT-2019-2429268,EU-OFF-SU-10002214,65.34,2,0,30.00
IT-2019-2429268,EU-OFF-LA-10002974,9.12,1,0,3.99
ES-2021-5784412,EU-OFF-ST-10002263,151.875,5,0.5,-3.08
ES-2021-5784412,EU-FUR-FU-10001063,50.4,5,0.6,-27.75
ES-2021-5784412,EU-OFF-AR-10003633,25.815,1,0.5,-17.06
ES-2021-5784412,EU-OFF-AR-10001546,93.18,4,0.5,-65.34
ES-2021-5784412,EU-TEC-MA-10002864,50.7,2,0.5,-48.72
ES-2020-5435815,EU-OFF-ST-10001255,155.034,3,0.1,68.90
ES-2021-2151781,EU-OFF-AR-10000715,105.48,4,0,43.20
IT-2020-1350483,EU-OFF-ST-10002539,69.444,2,0.4,-16.24
IT-2020-1350483,EU-TEC-CO-10003800,2671.41,7,0,534.24
ES-2021-4070239,EU-OFF-AR-10001230,245.43,9,0,41.58
ES-2021-4070239,EU-FUR-BO-10003559,268.812,2,0.1,83.59
ES-2021-4070239,EU-OFF-ST-10002340,157.464,3,0.1,59.45
IT-2020-4354136,EU-OFF-ST-10000952,573.615,5,0.1,-57.44
IT-2020-4354136,EU-OFF-ST-10001478,845.208,7,0.1,-9.49
IT-2020-4354136,EU-OFF-ST-10000430,719.28,6,0.1,63.90
ES-2020-2671748,EU-OFF-SU-10003907,180,6,0,34.20
ES-2020-2493030,EU-OFF-BI-10003068,105.84,2,0,48.66
ES-2020-2493030,EU-OFF-ST-10000643,130.815,3,0.1,53.78
ES-2020-2493030,EU-OFF-EN-10004775,52.98,2,0,5.82
ES-2021-4387160,EU-OFF-LA-10000134,31.05,3,0,11.16
ES-2021-4387160,EU-FUR-BO-10001831,388.08,2,0,93.12
ES-2021-5694421,EU-OFF-ST-10001999,120.366,6,0.1,50.71
ES-2021-5694421,EU-OFF-BI-10000289,23.1,2,0,5.52
ES-2021-5694421,EU-OFF-ST-10002354,886.41,5,0.1,98.46
IT-2021-1525267,EU-FUR-CH-10000399,1327.2,8,0,318.48
IT-2020-1109084,EU-TEC-PH-10003549,124.44,2,0.15,-14.64
ES-2019-5195118,EU-TEC-PH-10003439,333.96,2,0,106.86
ES-2021-4358524,EU-OFF-AR-10001529,55.86,2,0,6.12
ES-2021-4358524,EU-TEC-AC-10001666,373.68,8,0,59.76
ES-2020-4827951,EU-OFF-FA-10001698,83.4,5,0,31.65
ES-2019-3549935,EU-FUR-BO-10000259,876.3,2,0,227.82
ES-2020-4827951,EU-OFF-AR-10000091,44.22,2,0,7.92
ES-2020-4827951,EU-FUR-TA-10004634,657.4815,3,0.35,-252.96
ES-2019-3422940,EU-OFF-AR-10002156,73.5,5,0,14.70
ES-2019-3422940,EU-OFF-BI-10001639,45.45,3,0,6.30
ES-2021-4401973,EU-OFF-BI-10002738,16.08,2,0,6.72
ES-2020-3502187,EU-FUR-BO-10004445,907.416,8,0.1,110.86
ES-2019-2438411,EU-OFF-ST-10001050,87.156,2,0.1,16.42
ES-2021-4489967,EU-TEC-MA-10001197,501.69,7,0,205.59
ES-2020-1288793,EU-OFF-LA-10003283,18.06,2,0,9.00
ES-2019-2846766,EU-OFF-AR-10000319,142.074,3,0.1,14.18
ES-2019-2846766,EU-OFF-BI-10003702,68.526,6,0.1,27.31
IT-2021-2126630,EU-OFF-LA-10004020,13.2,2,0.5,-13.20
ES-2019-5736749,EU-TEC-CO-10000338,324.819,2,0.15,34.36
ES-2021-4221464,EU-OFF-ST-10002271,385.56,7,0.1,89.88
IT-2021-3219372,EU-TEC-CO-10004154,890.052,4,0.15,-41.99
IT-2021-3219372,EU-TEC-CO-10002423,239.598,2,0.15,33.80
IT-2021-3219372,EU-OFF-FA-10001054,68.55,5,0,12.90
IT-2021-3784057,EU-OFF-BI-10003724,13.14,3,0.5,-1.08
IT-2020-2634279,EU-FUR-TA-10004634,1095.8025,5,0.35,-421.60
ES-2021-3540279,EU-OFF-LA-10001188,55.944,7,0.1,4.91
IT-2020-3468927,EU-OFF-BI-10002459,75.195,3,0.5,-43.70
IT-2020-3468927,EU-OFF-AP-10001847,153.42,4,0.5,-52.26
IT-2020-3468927,EU-OFF-AR-10003633,77.445,3,0.5,-51.17
ES-2020-3792525,EU-OFF-EN-10004597,42.78,2,0,0.00
ES-2020-3792525,EU-FUR-CH-10002498,264.303,3,0.1,49.92
ES-2020-3792525,EU-FUR-FU-10004137,17.55,1,0,0.87
ES-2020-5277755,EU-FUR-BO-10000155,546.885,5,0.1,224.69
ES-2020-2715038,EU-OFF-AR-10001002,134.784,3,0.1,34.43
ES-2020-2715038,EU-TEC-MA-10002931,214.92,2,0.1,50.10
ES-2020-2715038,EU-FUR-CH-10002498,313.248,4,0.2,27.41
ES-2021-4229063,EU-FUR-CH-10004095,574.56,8,0.1,44.64
ES-2021-2598901,EU-OFF-PA-10002338,82.95,5,0,38.10
ES-2021-1728888,EU-OFF-FA-10001113,24.72,2,0,4.92
