prodID,storeID
US-OFF-PA-10000994,1116
US-OFF-BI-10004738,1414
US-OFF-LA-10004853,1022
US-TEC-PH-10003171,1008
EU-OFF-EN-10004759,1605
US-OFF-PA-10004156,1185
EU-OFF-BI-10001507,1810
US-FUR-BO-10004695,1466
EU-OFF-LA-10002625,2491
US-OFF-AR-10000588,1353
EU-OFF-LA-10003827,1914
EU-OFF-FA-10003744,2397
US-OFF-LA-10003190,1129
EU-OFF-AR-10000659,2433
EU-FUR-BO-10001256,2528
EU-FUR-CH-10002116,2094
EU-OFF-EN-10003373,2559
US-OFF-AR-10000716,1267
EU-OFF-BI-10000894,1939
US-OFF-BI-10003527,1129
EU-OFF-SU-10001703,1622
US-OFF-LA-10001297,1008
EU-FUR-BO-10003904,2017
US-OFF-LA-10001297,1001
US-FUR-CH-10000422,1053
EU-OFF-AR-10002640,1768
EU-OFF-LA-10004859,1718
US-OFF-BI-10001071,1020
EU-FUR-FU-10004097,2081
EU-OFF-ST-10001222,1816
EU-OFF-SU-10000776,2224
US-OFF-FA-10000992,1493
US-FUR-BO-10004709,1038
EU-OFF-AP-10004665,1628
EU-OFF-EN-10003444,2615
US-OFF-PA-10000007,1060
EU-OFF-FA-10000799,1628
US-FUR-FU-10004270,1440
EU-OFF-ST-10001818,2050
EU-OFF-ST-10003153,2308
US-TEC-CO-10001046,1078
EU-TEC-AC-10004997,1665
EU-OFF-AP-10002872,2021
US-FUR-FU-10004351,1022
US-OFF-AR-10004757,1078
EU-FUR-TA-10002497,1951
EU-OFF-ST-10001646,1930
US-TEC-AC-10001767,1249
EU-FUR-FU-10004483,1765
US-TEC-AC-10000057,1326
US-OFF-PA-10003441,1081
US-OFF-AP-10001154,1072
US-OFF-BI-10001071,1030
US-TEC-AC-10000682,1095
EU-OFF-AP-10001587,1910
US-FUR-CH-10000422,1032
EU-TEC-MA-10001335,1984
US-TEC-PH-10002365,1005
EU-TEC-AC-10001030,1611
EU-TEC-AC-10004054,1967
EU-OFF-PA-10001323,1765
US-OFF-BI-10001636,1062
US-OFF-LA-10001297,1024
US-FUR-FU-10001591,1073
EU-OFF-FA-10002600,1910
US-TEC-PH-10000213,1061
US-OFF-LA-10001297,1020
US-OFF-BI-10001636,1068
EU-OFF-BI-10001833,2242
US-FUR-FU-10004351,1008
EU-TEC-AC-10002122,1675
US-OFF-ST-10001490,1189
EU-TEC-AC-10004520,2010
EU-OFF-EN-10003533,1881
EU-OFF-ST-10004367,2274
EU-OFF-ST-10003446,1987
US-OFF-PA-10000100,1129
US-FUR-CH-10000422,1022
EU-OFF-ST-10000624,1777
US-OFF-BI-10001636,1070
EU-OFF-BI-10000894,1945
US-OFF-EN-10003134,1117
EU-FUR-TA-10003527,1779
US-OFF-PA-10001745,1001
EU-OFF-EN-10003069,1670
EU-TEC-PH-10000437,1976
US-TEC-MA-10004002,1070
US-FUR-BO-10004695,1387
US-OFF-PA-10003205,1073
US-FUR-CH-10000422,1020
US-OFF-AR-10000034,1466
US-FUR-FU-10000076,1207
EU-TEC-AC-10001056,2112
US-OFF-ST-10001128,1046
US-OFF-ST-10001490,1151
EU-OFF-BI-10001820,1779
US-OFF-AR-10003582,1054
US-OFF-PA-10001033,1531
US-TEC-MA-10000904,1010
US-FUR-BO-10004709,1001
US-TEC-PH-10000149,1157
US-OFF-AR-10000122,1001
US-FUR-BO-10004709,1004
US-FUR-FU-10002501,1378
EU-OFF-SU-10004524,2245
US-OFF-PA-10003441,1020
US-FUR-FU-10002501,1375
US-FUR-TA-10003473,1583
EU-FUR-BO-10003881,1641
EU-OFF-ST-10000624,1743
EU-OFF-FA-10002226,1636
US-OFF-BI-10003708,1020
US-OFF-AR-10003582,1062
EU-OFF-SU-10003509,1820
US-TEC-PH-10000213,1001
EU-OFF-EN-10003630,1717
EU-OFF-SU-10000150,2053
US-OFF-BI-10001575,1480
US-TEC-MA-10004002,1001
EU-OFF-AR-10002156,2029
EU-OFF-SU-10004650,2340
US-OFF-AP-10001154,1001
US-OFF-AR-10000122,1010
EU-OFF-FA-10001051,1633
US-OFF-AR-10000122,1012
US-OFF-PA-10000007,1020
EU-FUR-CH-10002378,1633
US-FUR-FU-10004270,1400
EU-FUR-CH-10001039,1891
US-OFF-AR-10000122,1008
US-OFF-PA-10000418,1020
US-OFF-AR-10003582,1074
US-OFF-PA-10000418,1022
US-OFF-AR-10004757,1038
EU-TEC-PH-10004297,1794
EU-TEC-CO-10002174,2486
US-OFF-BI-10003708,1012
EU-OFF-BI-10003999,1907
EU-FUR-BO-10001039,1902
EU-OFF-SU-10001703,1675
EU-OFF-PA-10001971,2410
US-OFF-ST-10004258,1484
EU-OFF-BI-10004227,2075
US-OFF-EN-10001990,1306
US-FUR-BO-10004709,1020
US-OFF-PA-10003441,1040
EU-OFF-LA-10002625,2433
US-OFF-EN-10003286,1258
EU-TEC-PH-10003847,2050
US-OFF-PA-10000418,1038
US-FUR-FU-10004270,1433
EU-FUR-CH-10002378,1661
US-FUR-TA-10004152,1232
EU-OFF-SU-10001409,1683
EU-OFF-ST-10000300,1951
US-TEC-AC-10000199,1022
US-OFF-BI-10001617,1204
EU-OFF-SU-10004524,2218
US-OFF-AP-10004249,1367
EU-OFF-ST-10001562,1807
US-FUR-FU-10003832,1010
US-TEC-PH-10000213,1022
EU-OFF-SU-10003758,1805
US-OFF-PA-10002479,1071
US-FUR-FU-10000076,1224
US-OFF-PA-10004888,1442
EU-TEC-MA-10003315,2296
US-TEC-AC-10001990,1116
EU-OFF-AR-10000110,2102
US-OFF-PA-10001804,1104
US-OFF-PA-10004156,1211
EU-OFF-AR-10000266,1604
EU-TEC-AC-10001056,2106
EU-FUR-CH-10000333,1910
US-OFF-ST-10000689,1095
EU-OFF-AR-10001110,2038
US-OFF-BI-10004828,1204
US-FUR-TA-10003748,1068
EU-OFF-ST-10002539,2050
EU-OFF-AR-10001228,1898
EU-OFF-SU-10001409,1675
US-FUR-FU-10001591,1026
EU-OFF-BI-10000894,1907
EU-OFF-ST-10003153,2367
US-TEC-AC-10000199,1010
EU-OFF-BI-10000894,1903
EU-OFF-ST-10001562,1812
US-FUR-CH-10000422,1061
EU-OFF-AR-10000124,1845
EU-OFF-BI-10001507,1898
EU-TEC-CO-10002242,2018
US-OFF-BI-10004828,1273
US-OFF-ST-10000689,1062
US-FUR-TA-10004534,1095
US-OFF-ST-10000689,1061
US-TEC-AC-10001908,1120
EU-TEC-CO-10001596,1802
EU-FUR-CH-10002288,1785
US-OFF-PA-10001804,1116
US-OFF-PA-10002479,1010
EU-OFF-ST-10000520,1628
US-FUR-TA-10001676,1089
EU-OFF-ST-10000872,2000
US-OFF-BI-10001721,1008
US-OFF-PA-10003363,1020
EU-OFF-FA-10002600,1978
US-TEC-AC-10002167,1008
US-OFF-BI-10001636,1001
US-TEC-AC-10003280,1001
US-OFF-ST-10003994,1340
US-TEC-PH-10001924,1042
EU-OFF-SU-10002544,1968
US-OFF-BI-10001636,1004
US-OFF-PA-10003363,1008
US-OFF-LA-10001175,1287
US-OFF-ST-10001490,1125
EU-FUR-CH-10000807,2387
US-OFF-PA-10003363,1001
EU-TEC-CO-10002817,2464
US-OFF-AR-10003732,1248
EU-TEC-PH-10001732,1967
EU-OFF-AR-10000594,1745
EU-TEC-AC-10000170,1955
US-TEC-AC-10003832,1004
US-FUR-FU-10004006,1331
EU-TEC-PH-10004635,1876
US-FUR-FU-10001591,1001
US-OFF-AP-10001303,1049
EU-OFF-ST-10000130,1706
EU-OFF-AR-10000594,1741
US-TEC-AC-10003832,1001
EU-FUR-BO-10003881,1614
US-OFF-PA-10002479,1004
US-FUR-FU-10001591,1000
EU-FUR-BO-10004055,1885
US-OFF-PA-10003016,1010
US-OFF-SU-10002522,1139
US-TEC-AC-10002167,1020
US-OFF-ST-10002562,1211
US-FUR-BO-10004834,1020
US-TEC-AC-10002167,1021
EU-TEC-AC-10001904,1935
EU-OFF-ST-10004473,2344
US-FUR-FU-10003832,1062
US-OFF-AR-10003478,1262
EU-OFF-AP-10001805,2138
US-OFF-BI-10000474,1078
US-OFF-PA-10000418,1073
EU-TEC-MA-10003812,1996
US-OFF-PA-10003797,1542
US-OFF-BI-10003527,1183
EU-OFF-AR-10000727,2010
EU-FUR-FU-10004527,1805
US-OFF-PA-10003016,1001
EU-OFF-PA-10002040,2486
US-TEC-AC-10003280,1020
EU-OFF-BI-10001253,1608
US-FUR-BO-10004834,1012
US-TEC-AC-10003280,1022
US-FUR-TA-10004534,1068
US-FUR-FU-10004006,1301
US-OFF-EN-10002831,1194
US-OFF-FA-10002701,1004
US-FUR-BO-10004834,1010
US-OFF-AP-10003860,1010
US-TEC-AC-10002167,1012
EU-OFF-BI-10001124,1940
US-TEC-PH-10004830,1198
US-FUR-FU-10004904,1153
EU-OFF-AR-10003457,2130
EU-FUR-FU-10000142,2364
EU-OFF-ST-10000520,1665
EU-TEC-AC-10001949,1802
US-OFF-PA-10003441,1011
US-OFF-ST-10001128,1032
EU-OFF-BI-10000972,1959
EU-OFF-FA-10003717,1961
US-OFF-FA-10002701,1007
US-FUR-TA-10001676,1063
US-OFF-PA-10002479,1022
US-OFF-PA-10003441,1001
US-OFF-PA-10000174,1298
US-OFF-PA-10003441,1008
US-FUR-CH-10004218,1471
US-TEC-AC-10003280,1010
US-TEC-AC-10002167,1018
US-TEC-AC-10004814,1256
US-FUR-CH-10004218,1470
US-TEC-PH-10003589,1228
US-OFF-AP-10001303,1020
US-OFF-BI-10000309,1112
US-FUR-BO-10004834,1001
EU-OFF-PA-10001650,2218
US-OFF-ST-10000689,1020
US-OFF-ST-10004835,1106
US-OFF-AR-10000411,1302
US-TEC-PH-10000586,1061
EU-TEC-PH-10004241,2654
US-FUR-BO-10002853,1010
EU-TEC-AC-10000494,1799
US-FUR-FU-10000719,1248
EU-OFF-AR-10002094,2296
US-TEC-PH-10001924,1001
US-OFF-PA-10003797,1517
EU-TEC-PH-10004223,1675
EU-OFF-BI-10003281,2010
EU-OFF-SU-10002346,2122
US-FUR-TA-10004152,1292
US-OFF-LA-10001175,1240
EU-OFF-AP-10004756,2152
EU-OFF-AR-10001228,1833
EU-TEC-PH-10004772,2146
EU-OFF-PA-10004200,2087
US-OFF-PA-10000551,1140
US-OFF-BI-10001636,1051
US-OFF-BI-10000138,1603
EU-OFF-PA-10001722,1958
EU-OFF-BI-10001754,2026
EU-OFF-ST-10000580,1647
EU-FUR-BO-10003541,2013
US-TEC-PH-10001924,1010
US-FUR-FU-10004848,1470
EU-OFF-EN-10004051,2109
US-FUR-CH-10004477,1004
EU-OFF-ST-10001562,1893
US-OFF-AP-10001293,1111
EU-TEC-MA-10001569,1893
US-TEC-PH-10003589,1281
EU-OFF-EN-10000890,2197
EU-TEC-PH-10002932,1613
US-FUR-TA-10002645,1296
EU-OFF-AR-10000980,1907
US-OFF-FA-10001561,1307
EU-OFF-BI-10001754,2036
EU-OFF-BI-10000538,2135
EU-TEC-CO-10001425,1845
US-FUR-CH-10001973,1329
EU-OFF-BI-10002894,2224
EU-OFF-PA-10004468,2139
US-OFF-AP-10002287,1222
US-TEC-AC-10001635,1020
US-FUR-BO-10002853,1004
EU-TEC-MA-10000982,2514
EU-TEC-PH-10004635,1898
US-OFF-BI-10003708,1073
EU-OFF-BI-10000538,2142
US-FUR-CH-10004477,1020
US-OFF-AP-10001303,1062
US-FUR-CH-10004477,1022
US-TEC-PH-10000148,1004
US-OFF-BI-10000756,1005
US-OFF-PA-10002246,1078
EU-OFF-AR-10000715,1910
US-TEC-PH-10004667,1124
US-OFF-PA-10001243,1027
EU-FUR-BO-10003007,1629
US-TEC-PH-10004667,1132
EU-FUR-BO-10003007,1626
EU-OFF-BI-10004801,2623
EU-OFF-AR-10000444,2026
US-OFF-LA-10000305,1502
EU-OFF-SU-10003804,1794
EU-OFF-ST-10001646,2456
EU-TEC-CO-10002174,1633
US-FUR-FU-10001095,1151
EU-FUR-CH-10000423,2137
EU-OFF-BI-10004328,1636
US-OFF-SU-10004737,1194
EU-TEC-CO-10002232,2171
US-OFF-AR-10001216,1031
EU-OFF-PA-10001686,1636
EU-TEC-CO-10004252,1647
US-OFF-LA-10004178,1068
US-FUR-TA-10002041,1062
US-OFF-AR-10003251,1116
US-OFF-PA-10003127,1073
EU-OFF-BI-10001639,1763
EU-OFF-FA-10003505,2622
EU-OFF-BI-10001833,1706
EU-FUR-BO-10003905,1675
EU-OFF-AR-10000266,2448
EU-OFF-LA-10001738,2041
US-OFF-ST-10000615,1012
EU-OFF-LA-10000880,1930
EU-OFF-BI-10001808,1785
US-OFF-PA-10001972,1085
EU-FUR-BO-10000279,1955
US-OFF-EN-10001219,1386
EU-OFF-PA-10002524,2044
EU-OFF-BI-10002570,1715
US-OFF-BI-10000756,1022
US-OFF-PA-10002713,1006
EU-FUR-FU-10002539,2433
EU-FUR-BO-10000596,2654
US-OFF-PA-10002713,1001
EU-OFF-PA-10003424,1892
EU-OFF-BI-10001808,1778
US-OFF-BI-10002931,1004
US-OFF-ST-10000615,1008
EU-OFF-BI-10000440,2512
EU-OFF-SU-10000343,1951
US-OFF-ST-10003572,1531
US-OFF-BI-10003091,1327
EU-OFF-BI-10001808,1770
EU-TEC-AC-10000140,2113
EU-OFF-AR-10002681,2398
EU-TEC-CO-10004252,1665
US-FUR-FU-10001085,1306
EU-OFF-AR-10000444,2017
EU-OFF-BI-10002570,1726
US-OFF-ST-10001469,1547
US-OFF-AR-10003251,1139
US-OFF-BI-10000756,1012
EU-TEC-MA-10000331,2645
EU-OFF-PA-10001758,1629
EU-FUR-CH-10003848,2055
US-FUR-FU-10001602,1125
EU-TEC-PH-10002663,1838
EU-TEC-PH-10002663,1835
EU-TEC-CO-10001628,2265
US-OFF-PA-10000466,1012
US-OFF-PA-10003256,1022
EU-TEC-MA-10002435,2082
US-OFF-AP-10002082,1012
US-OFF-AP-10002082,1010
US-TEC-AC-10003657,1010
EU-OFF-ST-10000520,1711
EU-OFF-PA-10000317,1628
EU-OFF-BI-10004924,2081
EU-OFF-AP-10000584,1614
US-OFF-LA-10004178,1010
US-TEC-PH-10004667,1172
US-TEC-AC-10001635,1419
EU-TEC-AC-10003904,1848
US-OFF-AP-10002082,1004
EU-OFF-BI-10000894,1691
US-OFF-BI-10003364,1338
EU-OFF-AR-10000584,1633
US-TEC-PH-10000576,1116
EU-OFF-SU-10002337,1630
US-OFF-AP-10002082,1008
US-OFF-PA-10000466,1020
EU-TEC-AC-10001089,1706
EU-OFF-ST-10002172,2648
EU-OFF-SU-10002337,1628
US-OFF-PA-10001937,1222
EU-OFF-BI-10001058,2415
EU-OFF-LA-10003699,2577
EU-OFF-ST-10003335,1707
EU-OFF-BI-10003642,1898
US-TEC-AC-10001874,1106
EU-OFF-BI-10003642,1893
US-OFF-BI-10003694,1286
EU-OFF-LA-10002964,2197
US-OFF-PA-10003256,1040
US-OFF-SU-10004661,1061
EU-TEC-PH-10002079,2632
EU-OFF-LA-10001833,1951
US-TEC-AC-10004227,1377
US-OFF-PA-10000994,1068
EU-OFF-BI-10002570,1759
EU-OFF-EN-10004775,2365
US-OFF-PA-10001972,1055
US-FUR-BO-10003546,1533
EU-OFF-AR-10000584,1614
US-OFF-BI-10003694,1292
EU-OFF-BI-10003114,1832
US-OFF-PA-10001243,1001
EU-OFF-AR-10003005,1796
EU-OFF-PA-10001971,1907
US-TEC-PH-10000576,1140
US-OFF-BI-10002432,1084
EU-OFF-ST-10003335,1724
US-TEC-AC-10002550,1012
EU-TEC-AC-10004709,1741
EU-OFF-PA-10001758,1665
EU-OFF-PA-10003868,1675
EU-OFF-AR-10003633,1624
EU-FUR-FU-10000295,1881
EU-OFF-AR-10003633,1629
EU-OFF-PA-10000317,1665
EU-OFF-SU-10001657,2077
US-FUR-CH-10000422,1207
US-OFF-ST-10000615,1077
EU-FUR-CH-10003249,1760
US-FUR-TA-10004619,1262
US-OFF-EN-10003134,1046
US-OFF-BI-10001597,1008
US-OFF-PA-10003953,1054
EU-OFF-AP-10000172,1826
EU-OFF-SU-10003509,1628
US-OFF-AP-10001469,1587
US-OFF-BI-10004364,1450
US-FUR-FU-10001867,1073
EU-OFF-BI-10003440,2123
EU-OFF-EN-10002065,1874
US-OFF-PA-10004610,1519
EU-OFF-EN-10002736,2112
US-OFF-BI-10001597,1004
US-TEC-AC-10004901,1012
EU-OFF-AR-10003633,1636
EU-FUR-FU-10000295,1896
US-OFF-PA-10001639,1271
EU-TEC-MA-10000982,2097
EU-OFF-LA-10001265,1875
US-FUR-FU-10004270,1285
US-OFF-AR-10004582,1443
US-OFF-PA-10002947,1238
US-FUR-FU-10004270,1284
US-FUR-FU-10001588,1385
US-FUR-FU-10001085,1367
EU-FUR-BO-10002318,2486
US-FUR-FU-10004270,1281
EU-FUR-FU-10002017,1611
EU-OFF-PA-10003868,1684
EU-FUR-CH-10004255,2087
EU-TEC-CO-10002466,1897
US-FUR-FU-10004270,1287
EU-TEC-PH-10002296,1787
US-OFF-BI-10001597,1010
US-OFF-PA-10000994,1052
US-TEC-AC-10004901,1022
US-TEC-MA-10002073,1542
EU-OFF-SU-10003758,2424
US-OFF-ST-10003692,1073
EU-OFF-EN-10003049,1681
EU-FUR-CH-10004676,2352
EU-OFF-AR-10001898,2639
US-TEC-PH-10004700,1150
EU-OFF-SU-10001086,1624
US-OFF-BI-10001597,1024
EU-OFF-PA-10000423,2514
EU-OFF-LA-10004280,2033
EU-FUR-BO-10003697,1874
EU-FUR-BO-10004824,2604
US-FUR-TA-10002041,1008
US-OFF-BI-10004209,1280
US-OFF-SU-10001218,1174
EU-TEC-AC-10003487,2350
EU-TEC-AC-10004883,2626
EU-OFF-PA-10001686,1695
US-OFF-EN-10001219,1312
US-TEC-PH-10004100,1172
US-TEC-AC-10002842,1237
EU-FUR-CH-10003249,1779
EU-OFF-LA-10001793,1963
US-FUR-TA-10004619,1226
US-FUR-TA-10002041,1001
US-OFF-BI-10004364,1445
US-OFF-EN-10003134,1075
US-FUR-CH-10002331,1210
EU-OFF-EN-10002008,1916
US-FUR-FU-10001731,1133
US-FUR-BO-10000468,1339
US-OFF-ST-10000060,1493
EU-OFF-FA-10003930,1665
EU-OFF-FA-10000411,1667
EU-OFF-BI-10004328,1687
EU-OFF-EN-10000353,2228
EU-OFF-AR-10003005,1723
EU-OFF-FA-10002715,2061
US-TEC-AC-10000290,1311
US-OFF-BI-10002393,1306
US-FUR-FU-10001602,1116
US-OFF-ST-10003692,1012
EU-FUR-TA-10004634,1675
US-OFF-AR-10001216,1008
US-OFF-AR-10000034,1199
EU-OFF-BI-10003774,2101
US-OFF-BI-10004410,1280
EU-OFF-PA-10003868,1646
US-OFF-PA-10000994,1009
US-OFF-ST-10000615,1020
US-OFF-PA-10000994,1008
EU-OFF-ST-10000710,2026
EU-TEC-CO-10001567,1864
EU-OFF-PA-10001212,2008
EU-OFF-BI-10002412,1628
EU-FUR-CH-10002203,2197
US-OFF-EN-10001219,1332
US-OFF-ST-10003692,1022
EU-OFF-BI-10003774,2118
US-OFF-BI-10002931,1020
US-OFF-PA-10003651,1010
EU-TEC-PH-10004910,1865
EU-FUR-BO-10003905,1633
EU-OFF-EN-10003049,1640
EU-OFF-FA-10003930,1688
EU-OFF-AR-10003066,1896
US-TEC-AC-10000521,1450
US-OFF-AR-10002987,1012
US-OFF-ST-10003327,1387
EU-FUR-BO-10001888,1705
US-TEC-MA-10000984,1001
US-FUR-FU-10004018,1137
US-TEC-PH-10004434,1129
US-OFF-ST-10000615,1062
EU-FUR-CH-10000667,1760
US-OFF-PA-10001639,1244
EU-TEC-PH-10002935,2087
EU-OFF-EN-10003785,1629
EU-OFF-BI-10003440,2105
EU-OFF-AR-10000266,2402
US-FUR-CH-10003298,1281
EU-OFF-ST-10004191,2343
EU-TEC-CO-10001628,2218
EU-OFF-AR-10000715,1989
EU-FUR-CH-10004774,2567
EU-OFF-AP-10001847,1910
EU-OFF-SU-10003229,2181
US-OFF-BI-10004364,1400
EU-TEC-CO-10003516,1899
EU-OFF-FA-10004233,1726
US-OFF-LA-10004677,1010
EU-OFF-PA-10002356,1856
EU-OFF-BI-10001622,2392
EU-OFF-ST-10001646,2402
US-FUR-FU-10003731,1351
US-OFF-EN-10004773,1267
US-OFF-LA-10001934,1008
EU-OFF-EN-10000788,1889
EU-OFF-AR-10003630,1726
EU-OFF-AP-10003184,2163
EU-FUR-CH-10003540,2199
US-OFF-PA-10000100,1024
US-OFF-AR-10004602,1020
US-FUR-CH-10000422,1175
US-OFF-PA-10001947,1106
EU-OFF-ST-10004377,1611
US-OFF-BI-10000088,1012
US-FUR-CH-10002331,1183
US-OFF-EN-10002831,1000
US-OFF-PA-10003651,1020
EU-FUR-BO-10000120,1687
US-OFF-AR-10000203,1155
US-TEC-PH-10004522,1515
US-FUR-FU-10004018,1020
EU-OFF-ST-10001222,1935
US-OFF-AR-10004602,1011
EU-TEC-AC-10002530,1654
EU-OFF-FA-10000670,1858
US-FUR-BO-10004709,1153
US-OFF-BI-10002432,1101
EU-OFF-LA-10003217,1714
US-OFF-PA-10000100,1029
US-TEC-PH-10001619,1273
US-OFF-ST-10002615,1267
US-OFF-LA-10001934,1001
US-OFF-BI-10000088,1004
US-OFF-AR-10004602,1008
US-OFF-BI-10000088,1000
EU-OFF-ST-10000922,1701
EU-OFF-SU-10000877,2137
EU-OFF-AR-10003630,1744
EU-OFF-LA-10004832,2507
US-OFF-AP-10001634,1375
US-FUR-CH-10000749,1262
EU-OFF-LA-10002625,2592
EU-TEC-AC-10001441,2099
US-FUR-CH-10001891,1004
US-TEC-AC-10004595,1004
US-FUR-FU-10001867,1010
EU-FUR-CH-10003249,1708
US-TEC-PH-10004531,1107
US-FUR-CH-10000454,1244
EU-OFF-ST-10002720,2235
EU-OFF-EN-10004074,2278
US-FUR-FU-10001731,1085
US-FUR-CH-10001797,1010
US-OFF-BI-10000014,1287
US-FUR-CH-10004477,1334
EU-OFF-BI-10003616,2029
EU-OFF-ST-10002608,1614
EU-OFF-FA-10000670,1837
EU-OFF-ST-10001222,1957
EU-TEC-MA-10003461,2485
EU-OFF-LA-10000356,1967
EU-FUR-FU-10003046,1881
EU-OFF-ST-10004267,1953
US-OFF-ST-10000760,1375
US-OFF-ST-10004835,1010
EU-OFF-LA-10003210,1769
US-OFF-PA-10000100,1005
US-FUR-CH-10001891,1020
US-OFF-BI-10004140,1052
US-OFF-BI-10004140,1051
EU-FUR-BO-10003881,2404
US-FUR-CH-10001797,1004
US-FUR-FU-10001731,1098
EU-OFF-BI-10002894,2393
EU-TEC-CO-10000660,1636
US-FUR-FU-10004018,1077
EU-FUR-CH-10000969,1769
EU-OFF-FA-10000670,1807
EU-OFF-PA-10003994,1687
EU-OFF-LA-10003210,1772
EU-OFF-ST-10004367,2381
US-OFF-FA-10001561,1488
US-OFF-ST-10003722,1207
US-TEC-PH-10001557,1095
US-FUR-FU-10004864,1586
EU-FUR-FU-10001366,2296
US-OFF-ST-10000877,1030
US-OFF-AR-10000034,1110
US-FUR-FU-10000222,1196
US-OFF-LA-10000240,1455
EU-OFF-ST-10004191,2285
EU-TEC-AC-10004997,1979
EU-TEC-MA-10000473,2341
US-OFF-LA-10001613,1522
EU-OFF-ST-10002175,2488
US-TEC-AC-10001314,1117
US-OFF-AR-10001615,1062
EU-FUR-BO-10002781,1968
US-FUR-CH-10003312,1008
US-FUR-CH-10003312,1004
EU-OFF-FA-10000067,1929
EU-TEC-AC-10003666,1614
US-FUR-CH-10001797,1020
US-FUR-CH-10003312,1010
EU-FUR-FU-10004422,2173
EU-OFF-SU-10003509,1710
US-TEC-PH-10004897,1285
US-FUR-FU-10004848,1198
US-OFF-EN-10003134,1010
EU-OFF-FA-10001113,1739
US-OFF-PA-10000007,1147
US-OFF-EN-10003134,1012
US-FUR-FU-10004848,1177
US-FUR-FU-10001025,1580
EU-OFF-BI-10004007,2606
EU-FUR-BO-10000120,1675
US-OFF-AR-10002987,1096
EU-FUR-FU-10000298,1726
US-OFF-PA-10001560,1258
US-OFF-BI-10001721,1385
US-FUR-FU-10001591,1159
US-OFF-AR-10000475,1139
US-OFF-ST-10000877,1053
EU-OFF-AP-10003590,1806
EU-OFF-LA-10001375,1628
US-OFF-AR-10001615,1046
EU-FUR-FU-10004289,1772
US-TEC-MA-10000984,1073
EU-TEC-AC-10004997,1959
EU-OFF-AR-10000711,1897
US-OFF-AR-10000475,1153
EU-OFF-LA-10003217,1774
EU-OFF-AR-10000711,1893
US-OFF-BI-10001721,1391
EU-OFF-BI-10003440,2182
EU-FUR-CH-10000969,1755
EU-FUR-FU-10004152,2144
EU-OFF-AP-10003702,1794
EU-OFF-ST-10001818,2397
US-TEC-PH-10001619,1258
US-OFF-PA-10003953,1004
EU-OFF-AP-10003702,1790
US-OFF-PA-10004451,1414
US-FUR-TA-10004086,1066
EU-FUR-CH-10003249,1739
US-TEC-PH-10001817,1302
US-OFF-PA-10003651,1079
US-FUR-FU-10004270,1308
US-OFF-PA-10001972,1020
US-OFF-AP-10002945,1277
EU-OFF-BI-10000894,1661
US-TEC-MA-10000488,1008
EU-OFF-AR-10000711,1840
US-OFF-AR-10001044,1258
EU-TEC-CO-10003362,2514
EU-OFF-AP-10001847,1881
US-OFF-PA-10003205,1560
US-OFF-AR-10003829,1072
EU-OFF-AR-10000319,1654
EU-TEC-CO-10003362,2518
EU-OFF-BI-10000894,1655
EU-TEC-CO-10000854,2066
US-OFF-BI-10004140,1001
EU-FUR-FU-10000668,1675
US-OFF-BI-10004140,1004
US-TEC-AC-10004855,1232
US-TEC-AC-10001908,1471
US-OFF-BI-10004040,1185
EU-OFF-PA-10001722,1636
US-OFF-PA-10001972,1038
EU-OFF-FA-10004997,2122
EU-OFF-ST-10001195,1630
EU-OFF-BI-10002570,1665
EU-OFF-ST-10001426,1687
EU-OFF-LA-10001375,1687
EU-FUR-TA-10003323,1900
EU-OFF-ST-10001818,2333
EU-OFF-FA-10002619,1932
EU-OFF-AR-10000319,1665
US-FUR-TA-10004152,1367
EU-OFF-AR-10000319,1668
EU-OFF-AR-10003630,1790
EU-OFF-FA-10000189,2325
US-OFF-SU-10002522,1020
US-TEC-MA-10000488,1001
US-FUR-BO-10003546,1466
EU-FUR-FU-10000432,1810
US-OFF-PA-10004285,1258
EU-OFF-FA-10001113,1753
US-OFF-PA-10001972,1004
EU-OFF-BI-10001843,1636
US-OFF-PA-10003256,1081
US-TEC-AC-10003657,1034
US-OFF-PA-10000466,1072
US-OFF-AP-10002082,1038
EU-OFF-AP-10002238,1676
US-FUR-TA-10004086,1012
EU-OFF-AR-10000319,1630
US-OFF-BI-10000977,1411
EU-OFF-ST-10004377,1678
US-OFF-BI-10004876,1010
US-FUR-TA-10004086,1010
EU-TEC-MA-10002931,2117
EU-FUR-FU-10004527,1920
US-OFF-PA-10001934,1373
EU-OFF-ST-10002659,1794
EU-OFF-FA-10000154,2401
EU-FUR-FU-10001718,1654
US-OFF-BI-10004040,1167
EU-FUR-FU-10001718,1647
EU-OFF-FA-10001530,2301
US-OFF-BI-10002432,1169
US-TEC-AC-10003657,1022
EU-OFF-BI-10003114,1873
EU-TEC-CO-10004563,2537
US-FUR-TA-10004086,1024
US-FUR-TA-10004086,1022
US-OFF-AR-10003829,1041
EU-OFF-EN-10000648,2245
EU-TEC-MA-10004772,2126
EU-OFF-AR-10000319,1647
US-OFF-SU-10002522,1003
US-OFF-SU-10002522,1001
US-OFF-LA-10000476,1207
EU-OFF-AR-10000316,1802
US-TEC-CO-10004202,1391
US-TEC-PH-10001557,1012
EU-FUR-FU-10002539,2415
US-TEC-AC-10002006,1322
US-TEC-AC-10003657,1099
US-OFF-PA-10001801,1256
EU-TEC-MA-10001624,1952
EU-TEC-CO-10001926,2171
