prodID,name,price,subCatID
US-OFF-FA-10000304,Advantus Push Pins,2.18,OFF-108
US-OFF-FA-10000490,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",1.24,OFF-108
US-OFF-FA-10000585,OIC Bulk Pack Metal Binder Clips,3.49,OFF-108
US-OFF-FA-10000611,Binder Clips by OIC,1.48,OFF-108
US-OFF-FA-10000621,"OIC Colored Binder Clips, Assorted Sizes",3.58,OFF-108
US-OFF-FA-10000624,OIC Binder Clips,3.58,OFF-108
US-OFF-FA-10000735,Staples,2.92,OFF-108
US-OFF-FA-10000840,OIC Thumb-Tacks,1.14,OFF-108
US-OFF-FA-10000936,Acco Hot Clips Clips to Go,3.29,OFF-108
US-OFF-FA-10000992,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",3.55,OFF-108
US-OFF-FA-10001135,"Brites Rubber Bands, 1 1/2 oz. Box",1.98,OFF-108
US-OFF-FA-10001229,Staples,3.93,OFF-108
US-OFF-FA-10001332,"Acco Banker's Clasps, 5 3/4""-Long",2.88,OFF-108
US-OFF-FA-10001561,Stockwell Push Pins,2.18,OFF-108
US-OFF-FA-10001754,Stockwell Gold Paper Clips,1.84,OFF-108
US-OFF-FA-10001843,Staples,2.47,OFF-108
US-OFF-FA-10001883,"Alliance Super-Size Bands, Assorted Sizes",7.78,OFF-108
US-OFF-FA-10002280,Advantus Plastic Paper Clips,5.00,OFF-108
US-OFF-FA-10002676,Colored Push Pins,1.81,OFF-108
US-OFF-FA-10002701,Alliance Rubber Bands,1.68,OFF-108
US-OFF-FA-10002763,Advantus Map Pennant Flags and Round Head Tacks,3.95,OFF-108
US-OFF-FA-10002780,Staples,2.98,OFF-108
US-OFF-FA-10002815,Staples,4.44,OFF-108
US-OFF-FA-10002975,Staples,3.78,OFF-108
US-OFF-FA-10002983,Advantus SlideClip Paper Clips,3.41,OFF-108
US-OFF-FA-10002988,Ideal Clamps,2.01,OFF-108
US-OFF-FA-10003021,Staples,1.88,OFF-108
US-OFF-FA-10003059,Assorted Color Push Pins,1.81,OFF-108
US-OFF-FA-10003112,Staples,7.89,OFF-108
US-OFF-FA-10003467,"Alliance Big Bands Rubber Bands, 12/Pack",1.98,OFF-108
US-OFF-FA-10003472,Bagged Rubber Bands,1.26,OFF-108
US-OFF-FA-10003485,Staples,2.62,OFF-108
US-OFF-FA-10003495,Staples,6.08,OFF-108
US-OFF-FA-10004076,Translucent Push Pins by OIC,1.98,OFF-108
US-OFF-FA-10004248,Advantus T-Pin Paper Clips,4.51,OFF-108
US-OFF-FA-10004395,Plymouth Boxed Rubber Bands by Plymouth,4.71,OFF-108
US-OFF-FA-10004838,"Super Bands, 12/Pack",1.86,OFF-108
US-OFF-FA-10004854,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",11.48,OFF-108
US-OFF-FA-10004968,Rubber Band Ball,3.74,OFF-108
US-OFF-LA-10000081,Avery 496,3.75,OFF-101
US-OFF-LA-10000121,Avery 48,6.30,OFF-101
US-OFF-LA-10000134,Avery 511,3.08,OFF-101
US-OFF-LA-10000240,Self-Adhesive Address Labels for Typewriters by Universal,7.31,OFF-101
US-OFF-LA-10000248,Avery 52,3.69,OFF-101
US-OFF-LA-10000262,Avery 494,2.61,OFF-101
US-OFF-LA-10000305,Avery 495,6.30,OFF-101
US-OFF-LA-10000407,Avery White Multi-Purpose Labels,4.98,OFF-101
US-OFF-LA-10000414,Avery 503,10.35,OFF-101
US-OFF-LA-10000443,Avery 501,3.69,OFF-101
US-OFF-LA-10000452,Avery 488,3.15,OFF-101
US-OFF-LA-10000476,"Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll",4.13,OFF-101
US-OFF-LA-10000634,Avery 509,2.61,OFF-101
US-OFF-LA-10000973,Avery 502,3.15,OFF-101
US-OFF-LA-10001045,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,2.61,OFF-101
US-OFF-LA-10001074,Round Specialty Laser Printer Labels,12.53,OFF-101
US-OFF-LA-10001158,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",10.35,OFF-101
US-OFF-LA-10001175,Avery 514,2.88,OFF-101
US-OFF-LA-10001297,Avery 473,10.35,OFF-101
US-OFF-LA-10001317,Avery 520,3.15,OFF-101
US-OFF-LA-10001404,Avery 517,3.69,OFF-101
US-OFF-LA-10001474,Avery 477,30.53,OFF-101
US-OFF-LA-10001569,Avery 499,4.98,OFF-101
US-OFF-LA-10001613,Avery File Folder Labels,2.88,OFF-101
US-OFF-LA-10001641,Avery 518,3.15,OFF-101
US-OFF-LA-10001771,Avery 513,4.98,OFF-101
US-OFF-LA-10001934,Avery 516,7.31,OFF-101
US-OFF-LA-10001982,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,3.75,OFF-101
US-OFF-LA-10002034,Avery 478,4.91,OFF-101
US-OFF-LA-10002043,Avery 489,10.35,OFF-101
US-OFF-LA-10002195,Avery 481,3.08,OFF-101
US-OFF-LA-10002271,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,3.08,OFF-101
US-OFF-LA-10002312,Avery 490,14.80,OFF-101
US-OFF-LA-10002368,Avery 479,2.61,OFF-101
US-OFF-LA-10002381,Avery 497,3.08,OFF-101
US-OFF-LA-10002473,Avery 484,2.88,OFF-101
US-OFF-LA-10002475,Avery 519,7.31,OFF-101
US-OFF-LA-10002762,Avery 485,12.53,OFF-101
US-OFF-LA-10002787,Avery 480,3.75,OFF-101
US-OFF-LA-10002945,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",6.30,OFF-101
US-OFF-LA-10003077,Avery 500,7.31,OFF-101
US-OFF-LA-10003121,Avery 506,4.13,OFF-101
US-OFF-LA-10003148,Avery 51,6.30,OFF-101
US-OFF-LA-10003190,Avery 474,2.88,OFF-101
US-OFF-LA-10003223,Avery 508,4.91,OFF-101
US-OFF-LA-10003388,Avery 5,2.88,OFF-101
US-OFF-LA-10003498,Avery 475,14.80,OFF-101
US-OFF-LA-10003510,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",30.53,OFF-101
US-OFF-LA-10003537,Avery 515,12.53,OFF-101
US-OFF-LA-10003663,Avery 498,2.89,OFF-101
US-OFF-LA-10003714,Avery 510,3.75,OFF-101
US-OFF-LA-10003720,Avery 487,3.69,OFF-101
US-OFF-LA-10003766,Self-Adhesive Removable Labels,3.15,OFF-101
US-OFF-LA-10003923,Alphabetical Labels for Top Tab Filing,14.80,OFF-101
US-OFF-LA-10003930,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",98.31,OFF-101
US-OFF-LA-10004008,Avery 507,2.88,OFF-101
US-OFF-LA-10004055,Color-Coded Legal Exhibit Labels,4.91,OFF-101
US-OFF-LA-10004093,Avery 486,7.31,OFF-101
US-OFF-LA-10004178,Avery 491,4.13,OFF-101
US-OFF-LA-10004272,Avery 482,2.89,OFF-101
US-OFF-LA-10004345,Avery 493,4.91,OFF-101
US-OFF-LA-10004409,Avery 492,2.88,OFF-101
US-OFF-LA-10004425,Staple-on labels,2.89,OFF-101
US-OFF-LA-10004484,Avery 476,4.13,OFF-101
US-OFF-LA-10004544,Avery 505,14.80,OFF-101
US-OFF-LA-10004545,Avery 50,12.53,OFF-101
US-OFF-LA-10004559,Avery 49,2.88,OFF-101
US-OFF-LA-10004677,Self-Adhesive Address Labels for Typewriters with Dispenser Box,3.69,OFF-101
US-OFF-LA-10004689,Avery 512,2.89,OFF-101
US-OFF-LA-10004853,Avery 483,4.98,OFF-101
US-OFF-PA-10000007,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",3.60,OFF-106
US-OFF-PA-10000019,Xerox 1931,6.48,OFF-106
US-OFF-PA-10000029,Xerox 224,6.48,OFF-106
US-OFF-PA-10000048,Xerox 20,6.48,OFF-106
US-OFF-PA-10000061,Xerox 205,6.48,OFF-106
US-OFF-PA-10000062,Green Bar Computer Printout Paper,54.96,OFF-106
US-OFF-PA-10000069,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",9.49,OFF-106
US-OFF-PA-10000100,Xerox 1945,40.99,OFF-106
US-OFF-PA-10000130,Xerox 199,4.28,OFF-106
US-OFF-PA-10000141,"Ampad Evidence Wirebond Steno Books, 6"" x 9""",2.18,OFF-106
US-OFF-PA-10000143,Astroparche Fine Business Paper,5.28,OFF-106
US-OFF-PA-10000157,Xerox 191,19.98,OFF-106
US-OFF-PA-10000167,Xerox 1925,30.98,OFF-106
US-OFF-PA-10000174,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",10.28,OFF-106
US-OFF-PA-10000176,Xerox 1887,18.97,OFF-106
US-OFF-PA-10000210,Xerox Blank Computer Paper,19.98,OFF-106
US-OFF-PA-10000213,Xerox 198,4.98,OFF-106
US-OFF-PA-10000223,Xerox 2000,6.48,OFF-106
US-OFF-PA-10000232,Xerox 1975,6.48,OFF-106
US-OFF-PA-10000241,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",30.98,OFF-106
US-OFF-PA-10000246,Riverleaf Stik-Withit Designer Note Cubes,10.06,OFF-106
US-OFF-PA-10000249,Easy-staple paper,12.28,OFF-106
US-OFF-PA-10000289,Xerox 213,6.48,OFF-106
US-OFF-PA-10000295,Xerox 229,6.48,OFF-106
US-OFF-PA-10000300,Xerox 1936,19.98,OFF-106
US-OFF-PA-10000304,Xerox 1995,6.48,OFF-106
US-OFF-PA-10000308,Xerox 1901,5.28,OFF-106
US-OFF-PA-10000312,Xerox 1955,22.84,OFF-106
US-OFF-PA-10000327,Xerox 1971,4.28,OFF-106
US-OFF-PA-10000349,Easy-staple paper,4.98,OFF-106
US-OFF-PA-10000350,"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",8.56,OFF-106
US-OFF-PA-10000357,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",40.99,OFF-106
US-OFF-PA-10000380,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",8.34,OFF-106
US-OFF-PA-10000418,Xerox 189,104.85,OFF-106
US-OFF-PA-10000466,"Memo Book, 100 Message Capacity, 5 3/8” x 11”",6.74,OFF-106
US-OFF-PA-10000474,Easy-staple paper,35.44,OFF-106
US-OFF-PA-10000477,Xerox 1952,4.98,OFF-106
US-OFF-PA-10000482,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",37.94,OFF-106
US-OFF-PA-10000483,Xerox 19,30.98,OFF-106
US-OFF-PA-10000501,Petty Cash Envelope,26.96,OFF-106
US-OFF-PA-10000520,Xerox 201,6.48,OFF-106
US-OFF-PA-10000528,Xerox 1981,5.28,OFF-106
US-OFF-PA-10000533,Southworth Parchment Paper & Envelopes,6.54,OFF-106
US-OFF-PA-10000551,Array Memo Cubes,5.18,OFF-106
US-OFF-PA-10000552,Xerox 200,6.48,OFF-106
US-OFF-PA-10000556,Xerox 208,6.48,OFF-106
US-OFF-PA-10000565,Easy-staple paper,55.98,OFF-106
US-OFF-PA-10000575,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",6.69,OFF-106
US-OFF-PA-10000587,"Array Parchment Paper, Assorted Colors",7.28,OFF-106
US-OFF-PA-10000595,Xerox 1929,22.84,OFF-106
US-OFF-PA-10000605,Xerox 1950,5.78,OFF-106
US-OFF-PA-10000659,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",6.98,OFF-106
US-OFF-PA-10000673,"Post-it “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad",7.28,OFF-106
US-OFF-PA-10000675,Xerox 1919,40.99,OFF-106
US-OFF-PA-10000682,Xerox 1924,5.78,OFF-106
US-OFF-PA-10000697,"TOPS Voice Message Log Book, Flash Format",4.76,OFF-106
US-OFF-PA-10000726,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",9.11,OFF-106
US-OFF-PA-10000740,Xerox 1982,22.84,OFF-106
US-OFF-PA-10000743,Xerox 1977,6.68,OFF-106
US-OFF-PA-10000788,Xerox 210,6.48,OFF-106
US-OFF-PA-10000791,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",4.77,OFF-106
US-OFF-PA-10000806,Xerox 1934,55.98,OFF-106
US-OFF-PA-10000807,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",4.28,OFF-106
US-OFF-PA-10000809,Xerox 206,6.48,OFF-106
US-OFF-PA-10000859,Unpadded Memo Slips,3.98,OFF-106
US-OFF-PA-10000919,Xerox 1918,38.76,OFF-106
US-OFF-PA-10000955,Southworth 25% Cotton Granite Paper & Envelopes,6.54,OFF-106
US-OFF-PA-10000994,Xerox 1915,104.85,OFF-106
US-OFF-PA-10001001,"Snap-A-Way Black Print Carbonless Speed Message, No Reply Area, Duplicate",29.14,OFF-106
US-OFF-PA-10001019,Xerox 1884,19.98,OFF-106
US-OFF-PA-10001033,Xerox 1893,40.99,OFF-106
US-OFF-PA-10001125,Xerox 1988,30.98,OFF-106
US-OFF-PA-10001144,Xerox 1913,55.48,OFF-106
US-OFF-PA-10001166,Xerox 2,6.48,OFF-106
US-OFF-PA-10001184,Xerox 1903,5.98,OFF-106
US-OFF-PA-10001204,Xerox 1972,5.28,OFF-106
US-OFF-PA-10001215,Xerox 1963,5.28,OFF-106
US-OFF-PA-10001243,Xerox 1983,5.98,OFF-106
US-OFF-PA-10001246,Xerox 215,6.48,OFF-106
US-OFF-PA-10001260,"TOPS Money Receipt Book, Consecutively Numbered in Red,",8.01,OFF-106
US-OFF-PA-10001274,Loose Memo Sheets,3.65,OFF-106
US-OFF-PA-10001281,Computer Printout Paper with Letter-Trim Fine Perforations,47.90,OFF-106
US-OFF-PA-10001289,White Computer Printout Paper by Universal,38.76,OFF-106
US-OFF-PA-10001293,Xerox 1946,6.48,OFF-106
US-OFF-PA-10001295,Computer Printout Paper with Letter-Trim Perforations,18.97,OFF-106
US-OFF-PA-10001307,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",4.20,OFF-106
US-OFF-PA-10001357,Xerox 1886,47.90,OFF-106
US-OFF-PA-10001363,Xerox 1933,12.28,OFF-106
US-OFF-PA-10001450,Rediform S.O.S. Phone Message Books,4.98,OFF-106
US-OFF-PA-10001457,White GlueTop Scratch Pads,15.04,OFF-106
US-OFF-PA-10001461,HP Office Paper (20Lb. and 87 Bright),6.68,OFF-106
US-OFF-PA-10001471,Strathmore Photo Frame Cards,7.31,OFF-106
US-OFF-PA-10001497,Xerox 1914,54.96,OFF-106
US-OFF-PA-10001509,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",8.95,OFF-106
US-OFF-PA-10001526,Xerox 1949,4.98,OFF-106
US-OFF-PA-10001534,Xerox 230,6.48,OFF-106
US-OFF-PA-10001560,"Adams Telephone Message Books, 5 1/4” x 11”",6.04,OFF-106
US-OFF-PA-10001569,Xerox 232,6.48,OFF-106
US-OFF-PA-10001583,"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack",7.35,OFF-106
US-OFF-PA-10001593,Xerox 1947,5.98,OFF-106
US-OFF-PA-10001609,Tops Wirebound Message Log Books,3.29,OFF-106
US-OFF-PA-10001622,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",4.54,OFF-106
US-OFF-PA-10001639,Xerox 203,6.48,OFF-106
US-OFF-PA-10001661,Xerox 1922,4.98,OFF-106
US-OFF-PA-10001667,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),5.98,OFF-106
US-OFF-PA-10001685,Easy-staple paper,10.14,OFF-106
US-OFF-PA-10001712,Xerox 1948,9.99,OFF-106
US-OFF-PA-10001725,Xerox 1892,38.76,OFF-106
US-OFF-PA-10001736,Xerox 1880,35.44,OFF-106
US-OFF-PA-10001745,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",7.04,OFF-106
US-OFF-PA-10001752,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),4.98,OFF-106
US-OFF-PA-10001763,Xerox 1896,9.99,OFF-106
US-OFF-PA-10001776,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",9.27,OFF-106
US-OFF-PA-10001790,Xerox 1910,48.04,OFF-106
US-OFF-PA-10001800,Xerox 220,6.48,OFF-106
US-OFF-PA-10001801,Xerox 193,5.98,OFF-106
US-OFF-PA-10001804,Xerox 195,6.68,OFF-106
US-OFF-PA-10001815,Xerox 1885,48.04,OFF-106
US-OFF-PA-10001826,Xerox 207,6.48,OFF-106
US-OFF-PA-10001837,Xerox 1976,6.48,OFF-106
US-OFF-PA-10001838,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",5.88,OFF-106
US-OFF-PA-10001846,Xerox 1899,5.78,OFF-106
US-OFF-PA-10001870,Xerox 202,6.48,OFF-106
US-OFF-PA-10001878,Xerox 1891,48.91,OFF-106
US-OFF-PA-10001892,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",7.64,OFF-106
US-OFF-PA-10001934,Xerox 1993,6.48,OFF-106
US-OFF-PA-10001937,Xerox 21,6.48,OFF-106
US-OFF-PA-10001947,Xerox 1974,5.98,OFF-106
US-OFF-PA-10001950,Southworth 25% Cotton Antique Laid Paper & Envelopes,8.34,OFF-106
US-OFF-PA-10001952,Xerox 1902,22.84,OFF-106
US-OFF-PA-10001954,Xerox 1964,22.84,OFF-106
US-OFF-PA-10001970,Xerox 1881,12.28,OFF-106
US-OFF-PA-10001972,Xerox 214,6.48,OFF-106
US-OFF-PA-10001977,Xerox 194,55.48,OFF-106
US-OFF-PA-10001994,"Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size",22.48,OFF-106
US-OFF-PA-10002001,Xerox 1984,6.48,OFF-106
US-OFF-PA-10002005,Xerox 225,6.48,OFF-106
US-OFF-PA-10002036,Xerox 1930,6.48,OFF-106
US-OFF-PA-10002105,Xerox 223,6.48,OFF-106
US-OFF-PA-10002109,Wirebound Voice Message Log Book,4.76,OFF-106
US-OFF-PA-10002120,Xerox 1889,54.96,OFF-106
US-OFF-PA-10002137,"Southworth 100% Résumé Paper, 24lb.",7.78,OFF-106
US-OFF-PA-10002160,Xerox 1978,5.78,OFF-106
US-OFF-PA-10002195,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",5.08,OFF-106
US-OFF-PA-10002222,"Xerox Color Copier Paper, 11"" x 17"", Ream",22.84,OFF-106
US-OFF-PA-10002230,Xerox 1897,4.98,OFF-106
US-OFF-PA-10002245,Xerox 1895,5.98,OFF-106
US-OFF-PA-10002246,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",6.45,OFF-106
US-OFF-PA-10002250,Things To Do Today Pad,5.87,OFF-106
US-OFF-PA-10002254,Xerox 1883,26.38,OFF-106
US-OFF-PA-10002259,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",11.19,OFF-106
US-OFF-PA-10002262,Xerox 192,6.48,OFF-106
US-OFF-PA-10002319,Xerox 1944,38.76,OFF-106
US-OFF-PA-10002333,"Universal Ultra Bright White Copier/Laser Paper, 8 1/2"" x 11"", Ream",6.48,OFF-106
US-OFF-PA-10002365,Xerox 1967,6.48,OFF-106
US-OFF-PA-10002377,Xerox 1916,48.94,OFF-106
US-OFF-PA-10002421,Embossed Ink Jet Note Cards,22.57,OFF-106
US-OFF-PA-10002464,HP Office Recycled Paper (20Lb. and 87 Bright),5.78,OFF-106
US-OFF-PA-10002479,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),5.28,OFF-106
US-OFF-PA-10002499,Xerox 1890,48.94,OFF-106
US-OFF-PA-10002552,Xerox 1958,6.48,OFF-106
US-OFF-PA-10002558,Xerox 1938,47.90,OFF-106
US-OFF-PA-10002581,Xerox 1951,30.98,OFF-106
US-OFF-PA-10002586,Xerox 1970,4.98,OFF-106
US-OFF-PA-10002606,Xerox 1928,5.28,OFF-106
US-OFF-PA-10002615,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",4.41,OFF-106
US-OFF-PA-10002659,Avoid Verbal Orders Carbonless Minifold Book,3.38,OFF-106
US-OFF-PA-10002666,Southworth 25% Cotton Linen-Finish Paper & Envelopes,9.06,OFF-106
US-OFF-PA-10002689,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),6.48,OFF-106
US-OFF-PA-10002709,Xerox 1956,5.98,OFF-106
US-OFF-PA-10002713,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",6.88,OFF-106
US-OFF-PA-10002741,Xerox 1980,4.28,OFF-106
US-OFF-PA-10002749,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",6.69,OFF-106
US-OFF-PA-10002751,Xerox 1920,5.98,OFF-106
US-OFF-PA-10002764,Easy-staple paper,11.34,OFF-106
US-OFF-PA-10002787,Xerox 227,6.48,OFF-106
US-OFF-PA-10002870,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",6.24,OFF-106
US-OFF-PA-10002893,"Wirebound Service Call Books, 5 1/2"" x 4""",9.68,OFF-106
US-OFF-PA-10002923,Xerox 1942,48.94,OFF-106
US-OFF-PA-10002947,Xerox 1923,6.68,OFF-106
US-OFF-PA-10002960,Xerox 1926,4.98,OFF-106
US-OFF-PA-10002968,Xerox 1973,22.84,OFF-106
US-OFF-PA-10002986,Xerox 1898,6.68,OFF-106
US-OFF-PA-10003001,Xerox 1986,6.68,OFF-106
US-OFF-PA-10003016,"Adams ""While You Were Out"" Message Pads",3.14,OFF-106
US-OFF-PA-10003022,Xerox 1992,5.98,OFF-106
US-OFF-PA-10003036,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",7.28,OFF-106
US-OFF-PA-10003039,Xerox 1960,30.98,OFF-106
US-OFF-PA-10003063,EcoTones Memo Sheets,4.00,OFF-106
US-OFF-PA-10003072,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",6.48,OFF-106
US-OFF-PA-10003127,Easy-staple paper,26.38,OFF-106
US-OFF-PA-10003129,Tops White Computer Printout Paper,48.91,OFF-106
US-OFF-PA-10003134,Xerox 1937,48.04,OFF-106
US-OFF-PA-10003172,Xerox 1996,6.48,OFF-106
US-OFF-PA-10003177,Xerox 1999,6.48,OFF-106
US-OFF-PA-10003205,"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",8.17,OFF-106
US-OFF-PA-10003228,Xerox 1917,48.91,OFF-106
US-OFF-PA-10003256,Avery Personal Creations Heavyweight Cards,11.54,OFF-106
US-OFF-PA-10003270,Xerox 1954,5.28,OFF-106
US-OFF-PA-10003302,Xerox 1906,35.44,OFF-106
US-OFF-PA-10003309,Xerox 211,6.48,OFF-106
US-OFF-PA-10003349,Xerox 1957,6.48,OFF-106
US-OFF-PA-10003363,Xerox 204,6.48,OFF-106
US-OFF-PA-10003395,Xerox 1941,104.85,OFF-106
US-OFF-PA-10003424,"""While you Were Out"" Message Book, One Form per Page",3.71,OFF-106
US-OFF-PA-10003441,Xerox 226,6.48,OFF-106
US-OFF-PA-10003465,Xerox 1912,18.97,OFF-106
US-OFF-PA-10003543,Xerox 1985,6.48,OFF-106
US-OFF-PA-10003591,Southworth 100% Cotton The Best Paper,11.48,OFF-106
US-OFF-PA-10003625,Xerox 1979,30.98,OFF-106
US-OFF-PA-10003641,Xerox 1909,26.38,OFF-106
US-OFF-PA-10003651,Xerox 1968,6.68,OFF-106
US-OFF-PA-10003656,Xerox 1935,26.38,OFF-106
US-OFF-PA-10003657,Xerox 1927,4.28,OFF-106
US-OFF-PA-10003673,Strathmore Photo Mount Cards,6.78,OFF-106
US-OFF-PA-10003724,"Wirebound Message Book, 4 per Page",5.43,OFF-106
US-OFF-PA-10003729,Xerox 1998,6.48,OFF-106
US-OFF-PA-10003739,Xerox 1969,5.78,OFF-106
US-OFF-PA-10003790,Xerox 1991,22.84,OFF-106
US-OFF-PA-10003797,Xerox 209,6.48,OFF-106
US-OFF-PA-10003823,Xerox 197,30.98,OFF-106
US-OFF-PA-10003845,Xerox 1987,5.78,OFF-106
US-OFF-PA-10003848,Xerox 1997,6.48,OFF-106
US-OFF-PA-10003883,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",6.55,OFF-106
US-OFF-PA-10003892,Xerox 1943,48.91,OFF-106
US-OFF-PA-10003893,Xerox 1962,4.28,OFF-106
US-OFF-PA-10003919,Xerox 1989,4.98,OFF-106
US-OFF-PA-10003936,Xerox 1994,6.48,OFF-106
US-OFF-PA-10003953,Xerox 218,6.48,OFF-106
US-OFF-PA-10003971,Xerox 1965,5.98,OFF-106
US-OFF-PA-10004000,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",4.73,OFF-106
US-OFF-PA-10004022,Hammermill Color Copier Paper (28Lb. and 96 Bright),9.99,OFF-106
US-OFF-PA-10004039,Xerox 1882,55.98,OFF-106
US-OFF-PA-10004040,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),5.98,OFF-106
US-OFF-PA-10004041,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",7.40,OFF-106
US-OFF-PA-10004071,"Eaton Premium ContinuoFeed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",55.48,OFF-106
US-OFF-PA-10004082,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",7.98,OFF-106
US-OFF-PA-10004092,Tops Green Bar Computer Printout Paper,48.94,OFF-106
US-OFF-PA-10004100,Xerox 216,6.48,OFF-106
US-OFF-PA-10004101,Xerox 1894,6.48,OFF-106
US-OFF-PA-10004156,Xerox 188,11.34,OFF-106
US-OFF-PA-10004239,Xerox 1953,4.28,OFF-106
US-OFF-PA-10004243,Xerox 1939,18.97,OFF-106
US-OFF-PA-10004248,Xerox 1990,5.28,OFF-106
US-OFF-PA-10004255,Xerox 219,6.48,OFF-106
US-OFF-PA-10004285,Xerox 1959,6.68,OFF-106
US-OFF-PA-10004327,Xerox 1911,47.90,OFF-106
US-OFF-PA-10004353,Southworth 25% Cotton Premium Laser Paper and Envelopes,19.98,OFF-106
US-OFF-PA-10004355,Xerox 231,6.48,OFF-106
US-OFF-PA-10004359,Multicolor Computer Printout Paper,104.85,OFF-106
US-OFF-PA-10004381,14-7/8 x 11 Blue Bar Computer Printout Paper,48.04,OFF-106
US-OFF-PA-10004405,Rediform Voice Mail Log Books,2.98,OFF-106
US-OFF-PA-10004438,Xerox 1907,12.28,OFF-106
US-OFF-PA-10004451,Xerox 222,6.48,OFF-106
US-OFF-PA-10004470,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",5.68,OFF-106
US-OFF-PA-10004475,Xerox 1940,54.96,OFF-106
US-OFF-PA-10004519,Spiral Phone Message Books with Labels by Adams,4.48,OFF-106
US-OFF-PA-10004530,Personal Creations Ink Jet Cards and Labels,11.48,OFF-106
US-OFF-PA-10004569,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",7.61,OFF-106
US-OFF-PA-10004609,Xerox 221,6.48,OFF-106
US-OFF-PA-10004610,Xerox 1900,4.28,OFF-106
US-OFF-PA-10004621,Xerox 212,6.48,OFF-106
US-OFF-PA-10004665,Advantus Motivational Note Cards,13.10,OFF-106
